Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
 7777            ,    0 00 03 ,   88 19 34,          0,      0.000,      1.400,            0,            0,          0
45   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.59518,	   5.04675,	  -0.44647
46   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.61862,	   4.98478,	  -0.37725
47   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.17971,	  -5.22696,	  -1.42699
48   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.24815,	   5.10743,	  -1.45279
49   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.59484,	   4.99265,	  -0.44629
50   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.52987,	  -5.22860,	  -0.41289
51   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.17971,	  -5.22696,	  -1.42699
52   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.59518,	   5.04675,	  -0.44647
53   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.59909,	   8.73449,	   2.05131
54   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.58156,	   8.74287,	   4.31083
55   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.49279,	  -5.22843,	   4.35224
56   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.52987,	  -5.22860,	  -0.41289
57   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.59518,	   5.04675,	  -0.44647
58   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.58156,	   8.74287,	   4.31083
59   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.49279,	  -5.22843,	   4.35224
60   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.12838,	  -5.22671,	   5.39807
61   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.21666,	   8.74988,	   5.35816
62   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.58156,	   8.74287,	   4.31083
63   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.21666,	   8.74988,	   5.35816
64   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.12838,	  -5.22671,	   5.39807
65   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   0.82819,	  -5.22061,	   5.41589
66   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   0.94894,	   8.76108,	   5.37552
67   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   2.21666,	   8.74988,	   5.35816
68   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   0.94894,	   8.76108,	   5.37552
69   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   0.82819,	  -5.22061,	   5.41589
70   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   0.82340,	  -5.22059,	   6.89132
71   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   0.94419,	   8.76650,	   6.85254
72   ,  236 06 23 ,  119 35 54,      2.876,      0.000,      0.000,   0.94894,	   8.76108,	   5.37552
