The data.txt and guide.txt are CORRECT. 
All planes of the figure were successfully generated. 
The figure were rotated to anpha = beta = 0. 
All segments belong the Figure were identified SUCCESSFULLY. 
All segments belong the Figure were identified SUCCESSFULLY. 
Position      Area(m2)          Volume(m3)
   161      -1296       55.287842             9.432448 
   162      -1295       55.296278             9.487740 
   163      -1294       55.304710             9.543040 
   164      -1293       55.313139             9.598349 
   165      -1292       55.321564             9.653666 
   166      -1291       55.329985             9.708992 
   167      -1290       55.338402             9.764326 
   168      -1289       55.346816             9.819669 
   169      -1288       55.355225             9.875020 
   170      -1287       55.363631             9.930379 
   171      -1286       55.372034             9.985747 
   172      -1285       55.380432            10.041124 
   173      -1284       55.388827            10.096508 
   174      -1283       55.397218            10.151901 
   175      -1282       55.405606            10.207303 
   176      -1281       55.413989            10.262712 
   177      -1280       55.422369            10.318131 
   178      -1279       55.430745            10.373557 
   179      -1278       55.439118            10.428992 
   180      -1277       55.447486            10.484435 
   181      -1276       55.455851            10.539887 
   182      -1275       55.464212            10.595347 
   183      -1274       55.472570            10.650815 
   184      -1273       55.480923            10.706292 
   185      -1272       55.489273            10.761777 
   186      -1271       55.497619            10.817271 
   187      -1270       55.505962            10.872773 
   188      -1269       55.514300            10.928283 
   189      -1268       55.522635            10.983801 
   190      -1267       55.530967            11.039328 
   191      -1266       55.539294            11.094863 
   192      -1265       55.547618            11.150407 
   193      -1264       55.555938            11.205958 
   194      -1263       55.564254            11.261518 
   195      -1262       55.572566            11.317087 
   196      -1261       55.580875            11.372664 
   197      -1260       55.589180            11.428249 
   198      -1259       55.597481            11.483842 
   199      -1258       55.605779            11.539444 
   200      -1257       55.614072            11.595053 
   201      -1256       55.622362            11.650672 
   202      -1255       55.630649            11.706298 
   203      -1254       55.638931            11.761933 
   204      -1253       55.647210            11.817576 
   205      -1252       55.655485            11.873227 
   206      -1251       55.663756            11.928887 
   207      -1250       55.672024            11.984555 
   208      -1249       55.680288            12.040231 
   209      -1248       55.688548            12.095915 
   210      -1247       55.696804            12.151608 
   211      -1246       55.705056            12.207309 
   212      -1245       55.713305            12.263018 
   213      -1244       55.721550            12.318736 
   214      -1243       55.729792            12.374461 
   215      -1242       55.738029            12.430195 
   216      -1241       55.746263            12.485937 
   217      -1240       55.754493            12.541688 
   218      -1239       55.762720            12.597446 
   219      -1238       55.770942            12.653213 
   220      -1237       55.779161            12.708988 
   221      -1236       55.787376            12.764772 
   222      -1235       55.795587            12.820563 
   223      -1234       55.803795            12.876363 
   224      -1233       55.811999            12.932171 
   225      -1232       55.820199            12.987987 
   226      -1231       55.828395            13.043811 
   227      -1230       55.836588            13.099644 
   228      -1229       55.844777            13.155484 
   229      -1228       55.852962            13.211333 
   230      -1227       55.861144            13.267190 
   231      -1226       55.869321            13.323055 
   232      -1225       55.877495            13.378929 
   233      -1224       55.885665            13.434810 
   234      -1223       55.893832            13.490700 
   235      -1222       55.901995            13.546598 
   236      -1221       55.910153            13.602504 
   237      -1220       55.918309            13.658418 
   238      -1219       55.926460            13.714341 
   239      -1218       55.934608            13.770271 
   240      -1217       55.942752            13.826210 
   241      -1216       55.950892            13.882157 
   242      -1215       55.959029            13.938112 
   243      -1214       55.967161            13.994075 
   244      -1213       55.975290            14.050046 
   245      -1212       55.983416            14.106025 
   246      -1211       55.991537            14.162013 
   247      -1210       55.999655            14.218008 
   248      -1209       56.007769            14.274012 
   249      -1208       56.015879            14.330024 
   250      -1207       56.023986            14.386044 
   251      -1206       56.032088            14.442072 
   252      -1205       56.040187            14.498108 
   253      -1204       56.048283            14.554152 
   254      -1203       56.056374            14.610205 
   255      -1202       56.064462            14.666265 
   256      -1201       56.072546            14.722334 
   257      -1200       56.080626            14.778410 
   258      -1199       56.088703            14.834495 
   259      -1198       56.096776            14.890588 
   260      -1197       56.104845            14.946688 
   261      -1196       56.112910            15.002797 
   262      -1195       56.120972            15.058914 
   263      -1194       56.129030            15.115039 
   264      -1193       56.137084            15.171172 
   265      -1192       56.145134            15.227313 
   266      -1191       56.153181            15.283463 
   267      -1190       56.161224            15.339620 
   268      -1189       56.169263            15.395785 
   269      -1188       56.177298            15.451958 
   270      -1187       56.185330            15.508140 
   271      -1186       56.193358            15.564329 
   272      -1185       56.201382            15.620526 
   273      -1184       56.209402            15.676732 
   274      -1183       56.217419            15.732945 
   275      -1182       56.225432            15.789166 
   276      -1181       56.233441            15.845396 
   277      -1180       56.241447            15.901633 
   278      -1179       56.249448            15.957879 
   279      -1178       56.257446            16.014132 
   280      -1177       56.265440            16.070394 
   281      -1176       56.273431            16.126663 
   282      -1175       56.281418            16.182941 
   283      -1174       56.289400            16.239226 
   284      -1173       56.297380            16.295519 
   285      -1172       56.305355            16.351821 
   286      -1171       56.313327            16.408130 
   287      -1170       56.321295            16.464447 
   288      -1169       56.329259            16.520773 
   289      -1168       56.337220            16.577106 
   290      -1167       56.345176            16.633447 
   291      -1166       56.353129            16.689796 
   292      -1165       56.361079            16.746153 
   293      -1164       56.369024            16.802518 
   294      -1163       56.376966            16.858891 
   295      -1162       56.384904            16.915272 
   296      -1161       56.392838            16.971661 
   297      -1160       56.400769            17.028058 
   298      -1159       56.408696            17.084463 
   299      -1158       56.416619            17.140875 
   300      -1157       56.424538            17.197296 
   301      -1156       56.432454            17.253724 
   302      -1155       56.440365            17.310161 
   303      -1154       56.448274            17.366605 
   304      -1153       56.456178            17.423057 
   305      -1152       56.464078            17.479518 
   306      -1151       56.471975            17.535986 
   307      -1150       56.479868            17.592462 
   308      -1149       56.487758            17.648945 
   309      -1148       56.495643            17.705437 
   310      -1147       56.503525            17.761937 
   311      -1146       56.511403            17.818444 
   312      -1145       56.519278            17.874959 
   313      -1144       56.527148            17.931483 
   314      -1143       56.535015            17.988014 
   315      -1142       56.542878            18.044553 
   316      -1141       56.550738            18.101099 
   317      -1140       56.558593            18.157654 
   318      -1139       56.566445            18.214217 
   319      -1138       56.574294            18.270787 
   320      -1137       56.582138            18.327365 
   321      -1136       56.589979            18.383951 
   322      -1135       56.597816            18.440545 
   323      -1134       56.605649            18.497147 
   324      -1133       56.613478            18.553756 
   325      -1132       56.621304            18.610374 
   326      -1131       56.629126            18.666999 
   327      -1130       56.636944            18.723632 
   328      -1129       56.644759            18.780273 
   329      -1128       56.652569            18.836922 
   330      -1127       56.660376            18.893578 
   331      -1126       56.668180            18.950242 
   332      -1125       56.675979            19.006914 
   333      -1124       56.683775            19.063594 
   334      -1123       56.691567            19.120282 
   335      -1122       56.699355            19.176977 
   336      -1121       56.707140            19.233681 
   337      -1120       56.714920            19.290392 
   338      -1119       56.722697            19.347111 
   339      -1118       56.730471            19.403837 
   340      -1117       56.738240            19.460571 
   341      -1116       56.746006            19.517314 
   342      -1115       56.753768            19.574064 
   343      -1114       56.761526            19.630821 
   344      -1113       56.769281            19.687587 
   345      -1112       56.777032            19.744360 
   346      -1111       56.784779            19.801141 
   347      -1110       56.792522            19.857929 
   348      -1109       56.800262            19.914726 
   349      -1108       56.807998            19.971530 
   350      -1107       56.815730            20.028342 
   351      -1106       56.823458            20.085161 
   352      -1105       56.831183            20.141989 
   353      -1104       56.838904            20.198824 
   354      -1103       56.846621            20.255666 
   355      -1102       56.854334            20.312517 
   356      -1101       56.862044            20.369375 
   357      -1100       56.869750            20.426241 
   358      -1099       56.877452            20.483115 
   359      -1098       56.885150            20.539996 
   360      -1097       56.892845            20.596885 
   361      -1096       56.900536            20.653782 
   362      -1095       56.908223            20.710686 
   363      -1094       56.915906            20.767598 
   364      -1093       56.923586            20.824518 
   365      -1092       56.931262            20.881445 
   366      -1091       56.938934            20.938380 
   367      -1090       56.946603            20.995323 
   368      -1089       56.954267            21.052273 
   369      -1088       56.961928            21.109232 
   370      -1087       56.969585            21.166197 
   371      -1086       56.977239            21.223171 
   372      -1085       56.984889            21.280152 
   373      -1084       56.992535            21.337140 
   374      -1083       57.000177            21.394137 
   375      -1082       57.007815            21.451141 
   376      -1081       57.015450            21.508152 
   377      -1080       57.023081            21.565172 
   378      -1079       57.030708            21.622199 
   379      -1078       57.038332            21.679233 
   380      -1077       57.045952            21.736275 
   381      -1076       57.053568            21.793325 
   382      -1075       57.061180            21.850382 
   383      -1074       57.068789            21.907447 
   384      -1073       57.076393            21.964520 
   385      -1072       57.083994            22.021600 
   386      -1071       57.091592            22.078688 
   387      -1070       57.099185            22.135783 
   388      -1069       57.106775            22.192886 
   389      -1068       57.114361            22.249997 
   390      -1067       57.121943            22.307115 
   391      -1066       57.129522            22.364241 
   392      -1065       57.137097            22.421374 
   393      -1064       57.144668            22.478515 
   394      -1063       57.152235            22.535663 
   395      -1062       57.159799            22.592819 
   396      -1061       57.167359            22.649983 
   397      -1060       57.174915            22.707154 
   398      -1059       57.182467            22.764333 
   399      -1058       57.190016            22.821519 
   400      -1057       57.197561            22.878713 
   401      -1056       57.205102            22.935914 
   402      -1055       57.212639            22.993123 
   403      -1054       57.220173            23.050340 
   404      -1053       57.227703            23.107563 
   405      -1052       57.235229            23.164795 
   406      -1051       57.242751            23.222034 
   407      -1050       57.250270            23.279280 
   408      -1049       57.257785            23.336534 
   409      -1048       57.265296            23.393796 
   410      -1047       57.272804            23.451065 
   411      -1046       57.280307            23.508342 
   412      -1045       57.287807            23.565626 
   413      -1044       57.295304            23.622917 
   414      -1043       57.302796            23.680216 
   415      -1042       57.310285            23.737523 
   416      -1041       57.317770            23.794837 
   417      -1040       57.325251            23.852158 
   418      -1039       57.332728            23.909487 
   419      -1038       57.340202            23.966824 
   420      -1037       57.347672            24.024168 
   421      -1036       57.355138            24.081519 
   422      -1035       57.362601            24.138878 
   423      -1034       57.370060            24.196244 
   424      -1033       57.377515            24.253618 
   425      -1032       57.384966            24.310999 
   426      -1031       57.392414            24.368388 
   427      -1030       57.399857            24.425784 
   428      -1029       57.407297            24.483188 
   429      -1028       57.414734            24.540599 
   430      -1027       57.422166            24.598017 
   431      -1026       57.429595            24.655443 
   432      -1025       57.437020            24.712876 
   433      -1024       57.444441            24.770317 
   434      -1023       57.451859            24.827765 
   435      -1022       57.459273            24.885221 
   436      -1021       57.466683            24.942684 
   437      -1020       57.474089            25.000154 
   438      -1019       57.481492            25.057632 
   439      -1018       57.488891            25.115117 
   440      -1017       57.496286            25.172610 
   441      -1016       57.503677            25.230110 
   442      -1015       57.511065            25.287617 
   443      -1014       57.518449            25.345132 
   444      -1013       57.525829            25.402654 
   445      -1012       57.533205            25.460184 
   446      -1011       57.540578            25.517720 
   447      -1010       57.547947            25.575265 
   448      -1009       57.555312            25.632816 
   449      -1008       57.562673            25.690375 
   450      -1007       57.570031            25.747942 
   451      -1006       57.577385            25.805515 
   452      -1005       57.584735            25.863096 
   453      -1004       57.592082            25.920685 
   454      -1003       57.599424            25.978281 
   455      -1002       57.606763            26.035884 
   456      -1001       57.614099            26.093494 
   457      -1000       57.621430            26.151112 
   458       -999       57.628758            26.208737 
   459       -998       57.636082            26.266369 
   460       -997       57.643402            26.324009 
   461       -996       57.650718            26.381656 
   462       -995       57.658031            26.439311 
   463       -994       57.665340            26.496972 
   464       -993       57.672645            26.554641 
   465       -992       57.679947            26.612318 
   466       -991       57.687245            26.670001 
   467       -990       57.694539            26.727692 
   468       -989       57.701829            26.785390 
   469       -988       57.709115            26.843096 
   470       -987       57.716398            26.900808 
   471       -986       57.723677            26.958529 
   472       -985       57.730953            27.016256 
   473       -984       57.738224            27.073990 
   474       -983       57.745492            27.131732 
   475       -982       57.752756            27.189481 
   476       -981       57.760016            27.247238 
   477       -980       57.767273            27.305001 
   478       -979       57.774526            27.362772 
   479       -978       57.781775            27.420550 
   480       -977       57.789020            27.478336 
   481       -976       57.796262            27.536129 
   482       -975       57.803500            27.593928 
   483       -974       57.810734            27.651736 
   484       -973       57.817964            27.709550 
   485       -972       57.825191            27.767371 
   486       -971       57.832414            27.825200 
   487       -970       57.839633            27.883036 
   488       -969       57.846848            27.940880 
   489       -968       57.854060            27.998730 
   490       -967       57.861268            28.056588 
   491       -966       57.868472            28.114452 
   492       -965       57.875672            28.172325 
   493       -964       57.882869            28.230204 
   494       -963       57.890062            28.288090 
   495       -962       57.897251            28.345984 
   496       -961       57.904436            28.403885 
   497       -960       57.911618            28.461793 
   498       -959       57.918796            28.519708 
   499       -958       57.925970            28.577630 
   500       -957       57.933141            28.635560 
   501       -956       57.940307            28.693497 
   502       -955       57.947470            28.751441 
   503       -954       57.954630            28.809392 
   504       -953       57.961785            28.867350 
   505       -952       57.968937            28.925315 
   506       -951       57.976085            28.983288 
   507       -950       57.983229            29.041267 
   508       -949       57.990370            29.099254 
   509       -948       57.997506            29.157248 
   510       -947       58.004639            29.215249 
   511       -946       58.011769            29.273257 
   512       -945       58.018894            29.331273 
   513       -944       58.026016            29.389295 
   514       -943       58.033134            29.447325 
   515       -942       58.040248            29.505361 
   516       -941       58.047359            29.563405 
   517       -940       58.054466            29.621456 
   518       -939       58.061569            29.679514 
   519       -938       58.068668            29.737579 
   520       -937       58.075764            29.795652 
   521       -936       58.082855            29.853731 
   522       -935       58.089943            29.911817 
   523       -934       58.097028            29.969911 
   524       -933       58.104108            30.028011 
   525       -932       58.111185            30.086119 
   526       -931       58.118258            30.144234 
   527       -930       58.125328            30.202355 
   528       -929       58.132393            30.260484 
   529       -928       58.139455            30.318620 
   530       -927       58.146513            30.376763 
   531       -926       58.153568            30.434913 
   532       -925       58.160618            30.493070 
   533       -924       58.167665            30.551234 
   534       -923       58.174708            30.609406 
   535       -922       58.181748            30.667584 
   536       -921       58.188783            30.725769 
   537       -920       58.195815            30.783961 
   538       -919       58.202844            30.842161 
   539       -918       58.209868            30.900367 
   540       -917       58.216889            30.958581 
   541       -916       58.223906            31.016801 
   542       -915       58.230919            31.075028 
   543       -914       58.237928            31.133263 
   544       -913       58.244934            31.191504 
   545       -912       58.251936            31.249753 
   546       -911       58.258934            31.308008 
   547       -910       58.265929            31.366270 
   548       -909       58.272919            31.424540 
   549       -908       58.279906            31.482816 
   550       -907       58.286890            31.541100 
   551       -906       58.293869            31.599390 
   552       -905       58.300845            31.657687 
   553       -904       58.307817            31.715992 
   554       -903       58.314785            31.774303 
   555       -902       58.321750            31.832621 
   556       -901       58.328710            31.890947 
   557       -900       58.335667            31.949279 
   558       -899       58.342621            32.007618 
   559       -898       58.349570            32.065964 
   560       -897       58.356516            32.124317 
   561       -896       58.363458            32.182677 
   562       -895       58.370396            32.241044 
   563       -894       58.377331            32.299418 
   564       -893       58.384262            32.357799 
   565       -892       58.391189            32.416186 
   566       -891       58.398112            32.474581 
   567       -890       58.405032            32.532983 
   568       -889       58.411948            32.591391 
   569       -888       58.418860            32.649806 
   570       -887       58.425768            32.708229 
   571       -886       58.432673            32.766658 
   572       -885       58.439574            32.825094 
   573       -884       58.446471            32.883537 
   574       -883       58.453364            32.941987 
   575       -882       58.460254            33.000444 
   576       -881       58.467140            33.058908 
   577       -880       58.474022            33.117378 
   578       -879       58.480900            33.175856 
   579       -878       58.487775            33.234340 
   580       -877       58.494646            33.292831 
   581       -876       58.501513            33.351329 
   582       -875       58.508376            33.409834 
   583       -874       58.515236            33.468346 
   584       -873       58.522092            33.526865 
   585       -872       58.528944            33.585390 
   586       -871       58.535793            33.643923 
   587       -870       58.542637            33.702462 
   588       -869       58.549478            33.761008 
   589       -868       58.556316            33.819561 
   590       -867       58.563149            33.878120 
   591       -866       58.569979            33.936687 
   592       -865       58.576805            33.995260 
   593       -864       58.583627            34.053841 
   594       -863       58.590445            34.112428 
   595       -862       58.597260            34.171022 
   596       -861       58.604071            34.229622 
   597       -860       58.610879            34.288230 
   598       -859       58.617682            34.346844 
   599       -858       58.624482            34.405465 
   600       -857       58.631278            34.464093 
   601       -856       58.638070            34.522728 
   602       -855       58.644859            34.581369 
   603       -854       58.651643            34.640017 
   604       -853       58.658424            34.698672 
   605       -852       58.665202            34.757334 
   606       -851       58.671975            34.816003 
   607       -850       58.678745            34.874678 
   608       -849       58.685511            34.933360 
   609       -848       58.692274            34.992049 
   610       -847       58.699032            35.050745 
   611       -846       58.705787            35.109447 
   612       -845       58.712538            35.168156 
   613       -844       58.719285            35.226872 
   614       -843       58.726029            35.285595 
   615       -842       58.732769            35.344324 
   616       -841       58.739505            35.403060 
   617       -840       58.746237            35.461803 
   618       -839       58.752966            35.520553 
   619       -838       58.759691            35.579309 
   620       -837       58.766412            35.638072 
   621       -836       58.773130            35.696842 
   622       -835       58.779843            35.755619 
   623       -834       58.786553            35.814402 
   624       -833       58.793259            35.873192 
   625       -832       58.799962            35.931988 
   626       -831       58.806660            35.990792 
   627       -830       58.813355            36.049602 
   628       -829       58.820046            36.108418 
   629       -828       58.826734            36.167242 
   630       -827       58.833418            36.226072 
   631       -826       58.840098            36.284909 
   632       -825       58.846774            36.343752 
   633       -824       58.853446            36.402602 
   634       -823       58.860115            36.461459 
   635       -822       58.866780            36.520322 
   636       -821       58.873441            36.579192 
   637       -820       58.880099            36.638069 
   638       -819       58.886752            36.696953 
   639       -818       58.893402            36.755843 
   640       -817       58.900049            36.814739 
   641       -816       58.906691            36.873643 
   642       -815       58.913330            36.932553 
   643       -814       58.919965            36.991469 
   644       -813       58.926596            37.050393 
   645       -812       58.933224            37.109323 
   646       -811       58.939848            37.168259 
   647       -810       58.946468            37.227202 
   648       -809       58.953084            37.286152 
   649       -808       58.959696            37.345108 
   650       -807       58.966305            37.404071 
   651       -806       58.972910            37.463041 
   652       -805       58.979512            37.522017 
   653       -804       58.986109            37.581000 
   654       -803       58.992703            37.639990 
   655       -802       58.999293            37.698985 
   656       -801       59.005880            37.757988 
   657       -800       59.012462            37.816997 
   658       -799       59.019041            37.876013 
   659       -798       59.025616            37.935035 
   660       -797       59.032188            37.994064 
   661       -796       59.038755            38.053100 
   662       -795       59.045319            38.112142 
   663       -794       59.051879            38.171190 
   664       -793       59.058436            38.230246 
   665       -792       59.064988            38.289307 
   666       -791       59.071537            38.348375 
   667       -790       59.078082            38.407450 
   668       -789       59.084624            38.466532 
   669       -788       59.091161            38.525620 
   670       -787       59.097695            38.584714 
   671       -786       59.104225            38.643815 
   672       -785       59.110752            38.702922 
   673       -784       59.117275            38.762036 
   674       -783       59.123794            38.821157 
   675       -782       59.130309            38.880284 
   676       -781       59.136820            38.939418 
   677       -780       59.143328            38.998558 
   678       -779       59.149832            39.057704 
   679       -778       59.156332            39.116857 
   680       -777       59.162829            39.176017 
   681       -776       59.169321            39.235183 
   682       -775       59.175810            39.294356 
   683       -774       59.182296            39.353535 
   684       -773       59.188777            39.412720 
   685       -772       59.195255            39.471912 
   686       -771       59.201729            39.531111 
   687       -770       59.208199            39.590316 
   688       -769       59.214666            39.649527 
   689       -768       59.221129            39.708745 
   690       -767       59.227588            39.767969 
   691       -766       59.234043            39.827200 
   692       -765       59.240494            39.886437 
   693       -764       59.246942            39.945681 
   694       -763       59.253386            40.004931 
   695       -762       59.259827            40.064188 
   696       -761       59.266263            40.123451 
   697       -760       59.272696            40.182720 
   698       -759       59.279125            40.241996 
   699       -758       59.285550            40.301279 
   700       -757       59.291972            40.360567 
   701       -756       59.298390            40.419863 
   702       -755       59.304804            40.479164 
   703       -754       59.311214            40.538472 
   704       -753       59.317621            40.597787 
   705       -752       59.324024            40.657107 
   706       -751       59.330423            40.716435 
   707       -750       59.336818            40.775768 
   708       -749       59.343210            40.835108 
   709       -748       59.349598            40.894455 
   710       -747       59.355982            40.953807 
   711       -746       59.362363            41.013167 
   712       -745       59.368739            41.072532 
   713       -744       59.375112            41.131904 
   714       -743       59.381481            41.191282 
   715       -742       59.387847            41.250667 
   716       -741       59.394208            41.310058 
   717       -740       59.400566            41.369455 
   718       -739       59.406921            41.428859 
   719       -738       59.413271            41.488269 
   720       -737       59.419618            41.547686 
   721       -736       59.425961            41.607109 
   722       -735       59.432300            41.666538 
   723       -734       59.438635            41.725973 
   724       -733       59.444967            41.785415 
   725       -732       59.451295            41.844863 
   726       -731       59.457619            41.904318 
   727       -730       59.463940            41.963778 
   728       -729       59.470257            42.023245 
   729       -728       59.476570            42.082719 
   730       -727       59.482879            42.142199 
   731       -726       59.489185            42.201685 
   732       -725       59.495486            42.261177 
   733       -724       59.501784            42.320676 
   734       -723       59.508079            42.380181 
   735       -722       59.514369            42.439692 
   736       -721       59.520656            42.499209 
   737       -720       59.526939            42.558733 
   738       -719       59.533218            42.618263 
   739       -718       59.539494            42.677799 
   740       -717       59.545766            42.737342 
   741       -716       59.552034            42.796891 
   742       -715       59.558298            42.856446 
   743       -714       59.564559            42.916008 
   744       -713       59.570816            42.975575 
   745       -712       59.577069            43.035149 
   746       -711       59.583318            43.094729 
   747       -710       59.589564            43.154316 
   748       -709       59.595806            43.213909 
