The data.txt and guide.txt are CORRECT. 
All planes of the figure were successfully generated. 
The figure were rotated to anpha = beta = 0. 
All segments belong the Figure were identified SUCCESSFULLY. 
All segments belong the Figure were identified SUCCESSFULLY. 
Position      Area(m2)          Volume(m3)
   174      -1190        8.210956             2.199366 
   175      -1189        8.212616             2.207578 
   176      -1188        8.214275             2.215791 
   177      -1187        8.215935             2.224006 
   178      -1186        8.217595             2.232223 
   179      -1185        8.219255             2.240442 
   180      -1184        8.220914             2.248662 
   181      -1183        8.222574             2.256883 
   182      -1182        8.224234             2.265107 
   183      -1181        8.225893             2.273332 
   184      -1180        8.227553             2.281559 
   185      -1179        8.229213             2.289787 
   186      -1178        8.230873             2.298017 
   187      -1177        8.232533             2.306249 
   188      -1176        8.234192             2.314482 
   189      -1175        8.235852             2.322717 
   190      -1174        8.237512             2.330954 
   191      -1173        8.239172             2.339192 
   192      -1172        8.240831             2.347432 
   193      -1171        8.242491             2.355674 
   194      -1170        8.244151             2.363917 
   195      -1169        8.245811             2.372162 
   196      -1168        8.247471             2.380409 
   197      -1167        8.249131             2.388657 
   198      -1166        8.250790             2.396907 
   199      -1165        8.252450             2.405159 
   200      -1164        8.254110             2.413412 
   201      -1163        8.255770             2.421667 
   202      -1162        8.257430             2.429924 
   203      -1161        8.259090             2.438182 
   204      -1160        8.260749             2.446442 
   205      -1159        8.262409             2.454703 
   206      -1158        8.264069             2.462967 
   207      -1157        8.265729             2.471231 
   208      -1156        8.267389             2.479498 
   209      -1155        8.269049             2.487766 
   210      -1154        8.270709             2.496036 
   211      -1153        8.272369             2.504308 
   212      -1152        8.274029             2.512581 
   213      -1151        8.275689             2.520856 
   214      -1150        8.277349             2.529132 
   215      -1149        8.279009             2.537410 
   216      -1148        8.280668             2.545690 
   217      -1147        8.282328             2.553972 
   218      -1146        8.283988             2.562255 
   219      -1145        8.285648             2.570540 
   220      -1144        8.287308             2.578826 
   221      -1143        8.288968             2.587114 
   222      -1142        8.290628             2.595404 
   223      -1141        8.292288             2.603696 
   224      -1140        8.293948             2.611989 
   225      -1139        8.295608             2.620283 
   226      -1138        8.297268             2.628580 
   227      -1137        8.298928             2.636878 
   228      -1136        8.300588             2.645178 
   229      -1135        8.302248             2.653479 
   230      -1134        8.303908             2.661782 
   231      -1133        8.305569             2.670087 
   232      -1132        8.307229             2.678393 
   233      -1131        8.308889             2.686701 
   234      -1130        8.310549             2.695011 
   235      -1129        8.312209             2.703323 
   236      -1128        8.313869             2.711636 
   237      -1127        8.315529             2.719950 
   238      -1126        8.317189             2.728267 
   239      -1125        8.318849             2.736585 
   240      -1124        8.320509             2.744904 
   241      -1123        8.322169             2.753226 
   242      -1122        8.323829             2.761549 
   243      -1121        8.325490             2.769873 
   244      -1120        8.327150             2.778200 
   245      -1119        8.328810             2.786528 
   246      -1118        8.330470             2.794857 
   247      -1117        8.332130             2.803189 
   248      -1116        8.333790             2.811522 
   249      -1115        8.335450             2.819856 
   250      -1114        8.337111             2.828192 
   251      -1113        8.338771             2.836530 
   252      -1112        8.340431             2.844870 
   253      -1111        8.342091             2.853211 
   254      -1110        8.343751             2.861554 
   255      -1109        8.345412             2.869899 
   256      -1108        8.347072             2.878245 
   257      -1107        8.348732             2.886593 
   258      -1106        8.350392             2.894942 
   259      -1105        8.352052             2.903294 
   260      -1104        8.353713             2.911647 
   261      -1103        8.355373             2.920001 
   262      -1102        8.357033             2.928357 
   263      -1101        8.358693             2.936715 
   264      -1100        8.360354             2.945075 
   265      -1099        8.362014             2.953436 
   266      -1098        8.363674             2.961799 
   267      -1097        8.365334             2.970163 
   268      -1096        8.366995             2.978529 
   269      -1095        8.368655             2.986897 
   270      -1094        8.370315             2.995267 
   271      -1093        8.371976             3.003638 
   272      -1092        8.373636             3.012011 
   273      -1091        8.375296             3.020385 
   274      -1090        8.376957             3.028761 
   275      -1089        8.378617             3.037139 
   276      -1088        8.380277             3.045518 
   277      -1087        8.381938             3.053900 
   278      -1086        8.383598             3.062282 
   279      -1085        8.385258             3.070667 
   280      -1084        8.386919             3.079053 
   281      -1083        8.388579             3.087441 
   282      -1082        8.390239             3.095830 
   283      -1081        8.391900             3.104221 
   284      -1080        8.393560             3.112614 
   285      -1079        8.395220             3.121008 
   286      -1078        8.396881             3.129404 
   287      -1077        8.398541             3.137802 
   288      -1076        8.400202             3.146201 
   289      -1075        8.401862             3.154602 
   290      -1074        8.403523             3.163005 
   291      -1073        8.405183             3.171409 
   292      -1072        8.406843             3.179815 
   293      -1071        8.408504             3.188223 
   294      -1070        8.410164             3.196632 
   295      -1069        8.411825             3.205043 
   296      -1068        8.413485             3.213456 
   297      -1067        8.415146             3.221870 
   298      -1066        8.416806             3.230286 
   299      -1065        8.418467             3.238704 
   300      -1064        8.420127             3.247123 
   301      -1063        8.421788             3.255544 
   302      -1062        8.423448             3.263967 
   303      -1061        8.425109             3.272391 
   304      -1060        8.426769             3.280817 
   305      -1059        8.428430             3.289245 
   306      -1058        8.430090             3.297674 
   307      -1057        8.431751             3.306105 
   308      -1056        8.433411             3.314537 
   309      -1055        8.435072             3.322972 
   310      -1054        8.436732             3.331408 
   311      -1053        8.438393             3.339845 
   312      -1052        8.440053             3.348284 
   313      -1051        8.441714             3.356725 
   314      -1050        8.443375             3.365168 
   315      -1049        8.445035             3.373612 
   316      -1048        8.446696             3.382058 
   317      -1047        8.448356             3.390505 
   318      -1046        8.450017             3.398955 
   319      -1045        8.451678             3.407405 
   320      -1044        8.453338             3.415858 
   321      -1043        8.454999             3.424312 
   322      -1042        8.456659             3.432768 
   323      -1041        8.458320             3.441225 
   324      -1040        8.459981             3.449685 
   325      -1039        8.461641             3.458145 
   326      -1038        8.463302             3.466608 
   327      -1037        8.464963             3.475072 
   328      -1036        8.466623             3.483538 
   329      -1035        8.468284             3.492005 
   330      -1034        8.469945             3.500474 
   331      -1033        8.471605             3.508945 
   332      -1032        8.473266             3.517418 
   333      -1031        8.474927             3.525892 
   334      -1030        8.476588             3.534367 
   335      -1029        8.478248             3.542845 
   336      -1028        8.479909             3.551324 
   337      -1027        8.481570             3.559805 
   338      -1026        8.483230             3.568287 
   339      -1025        8.484891             3.576771 
   340      -1024        8.486552             3.585257 
   341      -1023        8.488213             3.593744 
   342      -1022        8.489873             3.602233 
   343      -1021        8.491534             3.610724 
   344      -1020        8.493195             3.619216 
   345      -1019        8.494856             3.627710 
   346      -1018        8.496516             3.636206 
   347      -1017        8.498177             3.644703 
   348      -1016        8.499838             3.653202 
   349      -1015        8.501499             3.661703 
   350      -1014        8.503160             3.670205 
   351      -1013        8.504820             3.678709 
   352      -1012        8.506481             3.687215 
   353      -1011        8.508142             3.695722 
   354      -1010        8.509803             3.704231 
   355      -1009        8.511464             3.712742 
   356      -1008        8.513125             3.721254 
   357      -1007        8.514785             3.729768 
   358      -1006        8.516446             3.738284 
   359      -1005        8.518107             3.746801 
   360      -1004        8.519768             3.755320 
   361      -1003        8.521429             3.763841 
   362      -1002        8.523090             3.772363 
   363      -1001        8.524751             3.780887 
   364      -1000        8.526412             3.789412 
   365       -999        8.528073             3.797940 
   366       -998        8.529733             3.806469 
   367       -997        8.531394             3.814999 
   368       -996        8.533055             3.823531 
   369       -995        8.534716             3.832065 
   370       -994        8.536377             3.840601 
   371       -993        8.538038             3.849138 
   372       -992        8.539699             3.857677 
   373       -991        8.541360             3.866217 
   374       -990        8.543021             3.874760 
   375       -989        8.544682             3.883303 
   376       -988        8.546343             3.891849 
   377       -987        8.548004             3.900396 
   378       -986        8.549665             3.908945 
   379       -985        8.551326             3.917495 
   380       -984        8.552987             3.926048 
   381       -983        8.554648             3.934601 
   382       -982        8.556309             3.943157 
   383       -981        8.557970             3.951714 
   384       -980        8.559631             3.960273 
   385       -979        8.561292             3.968833 
   386       -978        8.562953             3.977395 
   387       -977        8.564614             3.985959 
   388       -976        8.566275             3.994525 
   389       -975        8.567936             4.003092 
   390       -974        8.569597             4.011660 
   391       -973        8.571258             4.020231 
   392       -972        8.572919             4.028803 
   393       -971        8.574580             4.037377 
   394       -970        8.576241             4.045952 
   395       -969        8.577903             4.054529 
   396       -968        8.579564             4.063108 
   397       -967        8.581225             4.071688 
   398       -966        8.582886             4.080270 
   399       -965        8.584547             4.088854 
   400       -964        8.586208             4.097440 
   401       -963        8.587869             4.106027 
   402       -962        8.589530             4.114615 
   403       -961        8.591192             4.123206 
   404       -960        8.592853             4.131798 
   405       -959        8.594514             4.140391 
   406       -958        8.596175             4.148987 
   407       -957        8.597836             4.157584 
   408       -956        8.599497             4.166182 
   409       -955        8.601159             4.174783 
   410       -954        8.602820             4.183385 
   411       -953        8.604481             4.191988 
   412       -952        8.606142             4.200594 
   413       -951        8.607803             4.209201 
   414       -950        8.609465             4.217809 
   415       -949        8.611126             4.226420 
   416       -948        8.612787             4.235031 
   417       -947        8.614448             4.243645 
   418       -946        8.616110             4.252260 
   419       -945        8.617771             4.260877 
   420       -944        8.619432             4.269496 
   421       -943        8.621093             4.278116 
   422       -942        8.622755             4.286738 
   423       -941        8.624416             4.295362 
   424       -940        8.626077             4.303987 
   425       -939        8.627738             4.312614 
   426       -938        8.629400             4.321242 
   427       -937        8.631061             4.329873 
   428       -936        8.632722             4.338505 
   429       -935        8.634384             4.347138 
   430       -934        8.636045             4.355773 
   431       -933        8.637706             4.364410 
   432       -932        8.639368             4.373049 
   433       -931        8.641029             4.381689 
   434       -930        8.642690             4.390331 
   435       -929        8.644352             4.398974 
   436       -928        8.646013             4.407619 
   437       -927        8.647674             4.416266 
   438       -926        8.649336             4.424915 
   439       -925        8.650997             4.433565 
   440       -924        8.652658             4.442217 
   441       -923        8.654320             4.450870 
   442       -922        8.655981             4.459525 
   443       -921        8.657643             4.468182 
   444       -920        8.659304             4.476841 
   445       -919        8.660965             4.485501 
   446       -918        8.662627             4.494163 
   447       -917        8.664288             4.502826 
   448       -916        8.665950             4.511491 
   449       -915        8.667611             4.520158 
   450       -914        8.669273             4.528826 
   451       -913        8.670933             4.537497 
   452       -912        8.672593             4.546168 
   453       -911        8.674251             4.554842 
   454       -910        8.675909             4.563517 
   455       -909        8.677565             4.572194 
   456       -908        8.679219             4.580872 
   457       -907        8.680873             4.589552 
   458       -906        8.682526             4.598234 
   459       -905        8.684177             4.606917 
   460       -904        8.685827             4.615602 
   461       -903        8.687476             4.624289 
   462       -902        8.689124             4.632977 
   463       -901        8.690771             4.641667 
   464       -900        8.692416             4.650359 
   465       -899        8.694060             4.659052 
   466       -898        8.695703             4.667747 
   467       -897        8.697345             4.676443 
   468       -896        8.698986             4.685141 
   469       -895        8.700625             4.693841 
   470       -894        8.702264             4.702543 
   471       -893        8.703901             4.711246 
   472       -892        8.705537             4.719950 
   473       -891        8.707172             4.728657 
   474       -890        8.708806             4.737365 
   475       -889        8.710438             4.746074 
   476       -888        8.712069             4.754786 
   477       -887        8.713699             4.763499 
   478       -886        8.715328             4.772213 
   479       -885        8.716956             4.780929 
   480       -884        8.718583             4.789647 
   481       -883        8.720208             4.798366 
   482       -882        8.721832             4.807087 
   483       -881        8.723455             4.815810 
   484       -880        8.725077             4.824534 
   485       -879        8.726698             4.833260 
   486       -878        8.728318             4.841988 
   487       -877        8.729936             4.850717 
   488       -876        8.731553             4.859448 
   489       -875        8.733169             4.868180 
   490       -874        8.734784             4.876914 
   491       -873        8.736398             4.885649 
   492       -872        8.738010             4.894387 
   493       -871        8.739621             4.903125 
   494       -870        8.741231             4.911866 
   495       -869        8.742840             4.920608 
   496       -868        8.744448             4.929352 
   497       -867        8.746055             4.938097 
   498       -866        8.747660             4.946844 
   499       -865        8.749264             4.955592 
   500       -864        8.750867             4.964342 
   501       -863        8.752469             4.973094 
   502       -862        8.754070             4.981847 
   503       -861        8.755669             4.990602 
   504       -860        8.757268             4.999359 
   505       -859        8.758865             5.008117 
   506       -858        8.760461             5.016876 
   507       -857        8.762055             5.025638 
   508       -856        8.763649             5.034400 
   509       -855        8.765241             5.043165 
   510       -854        8.766833             5.051931 
   511       -853        8.768423             5.060698 
   512       -852        8.770012             5.069468 
   513       -851        8.771599             5.078238 
   514       -850        8.773186             5.087011 
   515       -849        8.774771             5.095785 
   516       -848        8.776356             5.104560 
   517       -847        8.777939             5.113338 
   518       -846        8.779520             5.122116 
   519       -845        8.781101             5.130897 
   520       -844        8.782680             5.139679 
   521       -843        8.784259             5.148462 
   522       -842        8.785836             5.157247 
   523       -841        8.787412             5.166034 
   524       -840        8.788987             5.174822 
   525       -839        8.790560             5.183612 
   526       -838        8.792133             5.192403 
   527       -837        8.793704             5.201196 
   528       -836        8.795274             5.209990 
   529       -835        8.796843             5.218786 
   530       -834        8.798410             5.227584 
   531       -833        8.799977             5.236383 
   532       -832        8.801542             5.245184 
   533       -831        8.803106             5.253986 
   534       -830        8.804669             5.262790 
   535       -829        8.806231             5.271596 
   536       -828        8.807792             5.280403 
